"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2832961,11,257542,162,0.06294195353174295
"Arizona",499261,2,249630,-7750,-3.011111974512394
"Arkansas",1949387,8,243673,-13707,-5.325588623824695
"California",6907387,27,255829,-1551,-0.6026109254798353
"Colorado",1123296,4,280824,23444,9.10871085554433
"Connecticut",1709242,7,244177,-13203,-5.12976921283705
"Delaware",266505,1,266505,9125,3.545341518377496
"Florida",1897414,7,271059,13679,5.314709767658714
"Georgia",3123723,12,260310,2930,1.1383945916543632
"Idaho",524873,2,262436,5056,1.9644105991141505
"Illinois",7897241,31,254750,-2630,-1.0218354184474319
"Indiana",3427796,13,263677,6297,2.44657704561349
"Iowa",2538268,10,253827,-3553,-1.380449141347424
"Kansas",1801028,7,257290,-90,-0.034967751962079414
"Kentucky",2845627,11,258693,1313,0.510140648069003
"Louisiana",2363880,9,262653,5273,2.0487217344004973
"Maine",847226,3,282409,25029,9.724531820654285
"Maryland",1821244,7,260178,2798,1.0871085554433133
"Massachusetts",4316721,17,253925,-3455,-1.342373144766493
"Michigan",5256106,20,262805,5425,2.107778382158676
"Minnesota",2792300,11,253845,-3535,-1.3734555909550081
"Mississippi",2183796,9,242644,-14736,-5.72538658792447
"Missouri",3784664,15,252311,-5069,-1.9694614966197839
"Montana",559456,2,279728,22348,8.682881342761675
"Nebraska",1315834,5,263167,5787,2.2484264511617065
"Nevada",110247,1,110247,-147133,-57.165669438184786
"New Hampshire",491524,2,245762,-11618,-4.513948247727096
"New Jersey",4160165,16,260010,2630,1.0218354184474319
"New Mexico",531818,2,265909,8529,3.3137772942730592
"New York",13479142,52,259214,1834,0.7125650788717073
"North Carolina",3571623,14,255116,-2264,-0.8796332271349756
"North Dakota",641935,3,213978,-43402,-16.86300411842412
"Ohio",6907612,27,255837,-1543,-0.5995026808609838
"Oklahoma",2336434,9,259604,2224,0.864092004040718
"Oregon",1089684,4,272421,15041,5.843888414018183
"Pennsylvania",9900180,39,253851,-3529,-1.3711244074908695
"Rhode Island",713346,3,237782,-19598,-7.614422255031471
"South Carolina",1899804,7,271401,14021,5.447587225114617
"South Dakota",642961,3,214320,-43060,-16.730126660968217
"Tennessee",2915841,11,265076,7696,2.9901313233351465
"Texas",6414824,25,256593,-787,-0.3057735643795167
"Utah",550310,2,275155,17775,6.906131012510684
"Vermont",359231,1,359231,101851,39.57222783433056
"Virginia",2677773,10,267777,10397,4.039552412774886
"Washington",1736191,7,248027,-9353,-3.633926490014764
"West Virginia",1901974,7,271711,14331,5.568031704095112
"Wisconsin",3137587,12,261466,4086,1.5875359390784054
"Wyoming",250742,1,250742,-6638,-2.579065972492035
"TOTAL",131006184,509,257380,0,0.0
