"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3266740,10,326674,11043,3.498705767177495
"Arizona",1302161,4,325540,9909,3.139425468347532
"Arkansas",1786272,6,297712,-17919,-5.677199007702032
"California",15717204,50,314344,-1287,-0.4077546248625769
"Colorado",1753947,6,292324,-23307,-7.384255665634871
"Connecticut",2535234,8,316904,1273,0.40331906561776254
"Delaware",446292,1,446292,130661,41.39675760619204
"Florida",4951560,16,309472,-6159,-1.9513292420579729
"Georgia",3943116,12,328593,12962,4.106694209377406
"Idaho",667191,2,333596,17965,5.691772988077851
"Illinois",10081158,32,315036,-595,-0.18851126790461012
"Indiana",4662498,15,310833,-4798,-1.5201295183299486
"Iowa",2757537,9,306393,-9238,-2.926835450256787
"Kansas",2178611,7,311230,-4401,-1.3943497311734272
"Kentucky",3038156,10,303816,-11815,-3.7432951769629725
"Louisiana",3257022,10,325702,10071,3.1907512253232415
"Maine",969265,3,323088,7457,2.3625689491843325
"Maryland",3100689,10,310069,-5562,-1.7621843228326748
"Massachusetts",5148578,16,321786,6155,1.950061939416597
"Michigan",7823194,25,312928,-2703,-0.8563797599095146
"Minnesota",3413864,11,310351,-5280,-1.6728394866157001
"Mississippi",2178141,7,311163,-4468,-1.4155770504164673
"Missouri",4319813,14,308558,-7073,-2.2409078956122817
"Montana",674767,2,337384,21753,6.891908589460477
"Nebraska",1411330,4,352832,37201,11.786231390452775
"Nevada",285278,1,285278,-30353,-9.616609268417868
"New Hampshire",606921,2,303460,-12171,-3.8560851120453945
"New Jersey",6066782,19,319304,3673,1.1637006504430807
"New Mexico",951023,3,317008,1377,0.4362689342935263
"New York",16782304,53,316647,1016,0.32189487090938473
"North Carolina",4556155,14,325440,9809,3.107742902313144
"North Dakota",632446,2,316223,592,0.18756079092357847
"Ohio",9706397,31,313110,-2521,-0.7987174897269279
"Oklahoma",2328284,7,332612,16981,5.38001653829947
"Oregon",1768687,6,294781,-20850,-6.6058150181699515
"Pennsylvania",11319366,36,314427,-1204,-0.3814580950540346
"Rhode Island",859488,3,286496,-29135,-9.230715614119019
"South Carolina",2382594,8,297824,-17807,-5.641714533743517
"South Dakota",680514,2,340257,24626,7.802148711628452
"Tennessee",3567089,11,324281,8650,2.7405419619745843
"Texas",9579677,30,319323,3692,1.1697203379896144
"Utah",890627,3,296876,-18755,-5.942065259749517
"Vermont",389881,1,389881,74250,23.52430528053328
"Virginia",3966949,13,305150,-10481,-3.320649746064233
"Washington",2853214,9,317024,1393,0.4413381448590284
"West Virginia",1860421,6,310070,-5561,-1.761867497172331
"Wisconsin",3951777,12,329315,13684,4.335442336145689
"Wyoming",330066,1,330066,14435,4.573378407063945
"TOTAL",177700280,563,315631,0,0.0
