"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2832961,9,314773,13609,4.518800387828559
"Arizona",499261,2,249630,-51534,-17.11160696497589
"Arkansas",1949387,7,278484,-22680,-7.530780571383033
"California",6907387,23,300321,-843,-0.2799139339363271
"Colorado",1123296,4,280824,-20340,-6.753795274335578
"Connecticut",1709242,6,284874,-16290,-5.409013029445751
"Delaware",266505,1,266505,-34659,-11.50834761126828
"Florida",1897414,6,316236,15072,5.004582220982588
"Georgia",3123723,10,312372,11208,3.721560345858071
"Idaho",524873,2,262436,-38728,-12.859438711134134
"Illinois",7897241,26,303740,2576,0.8553479167496779
"Indiana",3427796,11,311618,10454,3.4711984168094463
"Iowa",2538268,8,317284,16120,5.352565379660251
"Kansas",1801028,6,300171,-993,-0.3297206837470614
"Kentucky",2845627,9,316181,15017,4.986319746051985
"Louisiana",2363880,8,295485,-5679,-1.8856835478344027
"Maine",847226,3,282409,-18755,-6.227503951335485
"Maryland",1821244,6,303541,2377,0.7892709620007703
"Massachusetts",4316721,14,308337,7173,2.381758775949317
"Michigan",5256106,17,309183,8019,2.6626688448818587
"Minnesota",2792300,9,310256,9092,3.0189531285279783
"Mississippi",2183796,7,311971,10807,3.588410301364041
"Missouri",3784664,13,291128,-10036,-3.332403607336866
"Montana",559456,2,279728,-21436,-7.117716592952678
"Nebraska",1315834,4,328958,27794,9.228858694930336
"Nevada",110247,1,110247,-190917,-63.39303502410647
"New Hampshire",491524,2,245762,-55402,-18.395957020095363
"New Jersey",4160165,14,297155,-4009,-1.33116839994156
"New Mexico",531818,2,265909,-35255,-11.706246430516263
"New York",13479142,45,299536,-1628,-0.5405692579458369
"North Carolina",3571623,12,297635,-3529,-1.17178680054721
"North Dakota",641935,2,320968,19804,6.575819155011888
"Ohio",6907612,23,300331,-833,-0.27659348394894473
"Oklahoma",2336434,8,292054,-9110,-3.0249299385052666
"Oregon",1089684,4,272421,-28743,-9.543969398732917
"Pennsylvania",9900180,33,300005,-1159,-0.3848401535376074
"Rhode Island",713346,2,356673,55509,18.431485834960355
"South Carolina",1899804,6,316634,15470,5.136736130480403
"South Dakota",642961,2,321480,20316,6.74582619436586
"Tennessee",2915841,10,291584,-9580,-3.180991087912234
"Texas",6414824,21,305468,4304,1.4291216745693376
"Utah",550310,2,275155,-26009,-8.636158372182598
"Vermont",359231,1,359231,58067,19.280856941732743
"Virginia",2677773,9,297530,-3634,-1.206651525414724
"Washington",1736191,6,289365,-11799,-3.917798940112364
"West Virginia",1901974,6,316996,15832,5.256936420023642
"Wisconsin",3137587,10,313759,12595,4.182106759107994
"Wyoming",250742,1,250742,-50422,-16.74237292637898
"TOTAL",131006184,435,301164,0,0.0
