"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",4062608,7,580373,11740,2.064600542001607
"Arizona",3677985,6,612998,44365,7.802044552461782
"Arkansas",2362239,4,590560,21927,3.8560899560876702
"California",29839250,52,573832,5199,0.9142979742645959
"Colorado",3307912,6,551319,-17314,-3.0448461485703433
"Connecticut",3295669,6,549278,-19355,-3.4037771286576755
"Delaware",668696,1,668696,100063,17.597114483331076
"Florida",13003362,23,565364,-3269,-0.5748874933392891
"Georgia",6508419,11,591674,23041,4.051998389119168
"Idaho",1011986,2,505993,-62640,-11.015892500083533
"Illinois",11466682,20,573334,4701,0.8267195185646982
"Indiana",5564228,10,556423,-12210,-2.147254907822796
"Iowa",2787424,5,557485,-11148,-1.9604912131374719
"Kansas",2485600,4,621400,52767,9.279623236780138
"Kentucky",3698969,6,616495,47862,8.417028206241987
"Louisiana",4238216,7,605459,36826,6.476233352619352
"Maine",1233223,2,616612,47979,8.43760386752088
"Maryland",4798622,8,599828,31195,5.485963705940387
"Massachusetts",6029051,11,548096,-20537,-3.6116440656803244
"Michigan",9328784,16,583049,14416,2.53520284612395
"Minnesota",4387029,8,548379,-20254,-3.561875585834801
"Mississippi",2586443,5,517289,-51344,-9.029373954730028
"Missouri",5137804,9,570867,2234,0.392872028179863
"Montana",803655,1,803655,235022,41.331051838356196
"Nebraska",1584617,3,528206,-40427,-7.109506483091907
"Nevada",1206152,2,603076,34443,6.0571581318706444
"New Hampshire",1113915,2,556958,-11675,-2.05316961906889
"New Jersey",7748634,14,553474,-15159,-2.6658670882625524
"New Mexico",1521779,3,507260,-61373,-10.793077433071947
"New York",18044505,32,563891,-4742,-0.8339297930299508
"North Carolina",6657630,12,554802,-13831,-2.4323245397294917
"North Dakota",641364,1,641364,72731,12.790499320299736
"Ohio",10887325,19,573017,4384,0.7709717867235985
"Oklahoma",3157604,6,526267,-42366,-7.450499707192512
"Oregon",2853733,5,570747,2114,0.37176878584253814
"Pennsylvania",11924710,21,567843,-790,-0.13892967872072146
"Rhode Island",1005984,2,502992,-65641,-11.543649418869464
"South Carolina",3505707,6,584284,15651,2.752390381845584
"South Dakota",699999,1,699999,131366,23.102071107375053
"Tennessee",4896641,9,544071,-24562,-4.31948198574476
"Texas",17059805,30,568660,27,0.004748229525898075
"Utah",1727784,3,575928,7295,1.2829012737565353
"Vermont",564964,1,564964,-3669,-0.645231634463705
"Virginia",6216568,11,565143,-3490,-0.6137526313105289
"Washington",4887941,9,543105,-25528,-4.489363086560224
"West Virginia",1801625,3,600542,31909,5.611527997847469
"Wisconsin",4906745,9,545194,-23439,-4.121990809537962
"Wyoming",455975,1,455975,-112658,-19.812075626986122
"TOTAL",247355562,435,568633,0,0.0
