"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3890061,7,555723,39627,7.67822265625
"Arizona",2717866,5,543573,27477,5.324009486607143
"Arkansas",2285513,4,571378,55282,10.711573040674603
"California",23668562,46,514534,-1562,-0.30265687003968256
"Colorado",2888834,6,481472,-34624,-6.708829365079365
"Connecticut",3107576,6,517929,1833,0.3551664806547619
"Delaware",595225,1,595225,79129,15.332225012400794
"Florida",9739992,19,512631,-3465,-0.67138671875
"Georgia",5464265,11,496751,-19345,-3.7483336433531744
"Idaho",943935,2,471968,-44128,-8.550347222222223
"Illinois",11418461,22,519021,2925,0.5667550223214286
"Indiana",5490179,11,499107,-16989,-3.2918294270833335
"Iowa",2913387,6,485564,-30532,-5.915953621031746
"Kansas",2363208,5,472642,-43454,-8.4197513640873
"Kentucky",3661433,7,523062,6966,1.3497488839285714
"Louisiana",4203972,8,525496,9400,1.8213665674603177
"Maine",1124660,2,562330,46234,8.958410838293652
"Maryland",4216446,8,527056,10960,2.123635912698413
"Massachusetts",5737037,11,521549,5453,1.056586371527778
"Michigan",9258344,18,514352,-1744,-0.337921626984127
"Minnesota",4077148,8,509644,-6452,-1.2501550099206349
"Mississippi",2520638,5,504128,-11968,-2.318948412698413
"Missouri",4917444,9,546383,30287,5.868481832837301
"Montana",786690,2,393345,-122751,-23.784528459821427
"Nebraska",1570006,3,523335,7239,1.402646019345238
"Nevada",799184,2,399592,-116504,-22.57409474206349
"New Hampshire",920610,2,460305,-55791,-10.810198102678571
"New Jersey",7364158,14,526011,9915,1.9211542038690477
"New Mexico",1299968,3,433323,-82773,-16.038295200892858
"New York",17557288,34,516391,295,0.057159908234126984
"North Carolina",5874429,11,534039,17943,3.476678757440476
"North Dakota",652695,1,652695,136599,26.467750186011905
"Ohio",10797419,21,514163,-1933,-0.374542720734127
"Oklahoma",3025266,6,504211,-11885,-2.3028661334325395
"Oregon",2632663,5,526533,10437,2.022298177083333
"Pennsylvania",11866728,23,515945,-151,-0.029258122519841268
"Rhode Island",947154,2,473577,-42519,-8.238583519345239
"South Carolina",3119208,6,519868,3772,0.7308717757936508
"South Dakota",690178,1,690178,174082,33.730546254960316
"Tennessee",4590750,9,510083,-6013,-1.165093315972222
"Texas",14228383,27,526977,10881,2.1083286830357144
"Utah",1461037,3,487012,-29084,-5.6353856646825395
"Vermont",511456,1,511456,-4640,-0.8990575396825397
"Virginia",5346279,10,534628,18532,3.5908048115079367
"Washington",4130163,8,516270,174,0.03371465773809524
"West Virginia",1949644,4,487411,-28685,-5.558074466765873
"Wisconsin",4705335,9,522815,6719,1.3018895709325395
"Wyoming",470816,1,470816,-45280,-8.773561507936508
"TOTAL",224501693,435,516096,0,0.0
