"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3475885,7,496555,19478,4.0827790901678345
"Alaska",304067,1,304067,-173010,-36.264586219834534
"Arizona",1787620,4,446905,-30172,-6.324345965116743
"Arkansas",1942303,4,485576,8499,1.781473430913668
"California",20098863,42,478544,1467,0.3074975318449642
"Colorado",2226771,5,445354,-31723,-6.649450717599045
"Connecticut",3050693,6,508449,31372,6.5758776885073065
"Delaware",551928,1,551928,74851,15.689500856255908
"Florida",6855702,14,489693,12616,2.644436851912794
"Georgia",4627306,10,462731,-14346,-3.0070617531341903
"Hawaii",784901,2,392450,-84627,-17.738645962811034
"Idaho",719921,2,359960,-117117,-24.54886737361055
"Illinois",11184320,23,486275,9198,1.9279906597886716
"Indiana",5228156,11,475287,-1790,-0.37520148739092435
"Iowa",2846920,6,474487,-2590,-0.5428893029846336
"Kansas",2265846,5,453169,-23908,-5.0113503690179995
"Kentucky",3246481,7,463783,-13294,-2.7865522756284626
"Louisiana",3672008,8,459001,-18076,-3.788906193339859
"Maine",1006320,2,503160,26083,5.467251617663396
"Maryland",3953698,8,494212,17135,3.591663400247759
"Massachusetts",5726676,12,477223,146,0.030603026345851925
"Michigan",8937196,19,470379,-6698,-1.4039662360583303
"Minnesota",3833173,8,479147,2070,0.43389222284872253
"Mississippi",2233848,5,446770,-30307,-6.35264328399818
"Missouri",4718034,10,471803,-5274,-1.105481924301528
"Montana",701573,2,350786,-126291,-26.471827398931406
"Nebraska",1496820,3,498940,21863,4.582698390406581
"Nevada",492396,1,492396,15319,3.211012058850039
"New Hampshire",746284,2,373142,-103935,-21.785791392165205
"New Jersey",7208035,15,480536,3459,0.7250401926733001
"New Mexico",1026664,2,513332,36255,7.599402192937409
"New York",18338055,38,482580,5503,1.153482561515227
"North Carolina",5125230,11,465930,-11147,-2.3365201005288454
"North Dakota",624181,1,624181,147104,30.834435531371245
"Ohio",10730200,22,487736,10659,2.234230533016683
"Oklahoma",2585486,5,517097,40020,8.388582975075302
"Oregon",2110810,4,527702,50625,10.61149458053941
"Pennsylvania",11884314,25,475373,-1704,-0.3571750472146006
"Rhode Island",957798,2,478899,1822,0.38190900001467265
"South Carolina",2617320,5,523464,46387,9.723168377431737
"South Dakota",673247,1,673247,196170,41.11914848127242
"Tennessee",3961060,8,495132,18055,3.7845043881805243
"Texas",11298787,24,470783,-6294,-1.319283889183507
"Utah",1067810,2,533905,56828,11.911703980699134
"Vermont",448327,1,448327,-28750,-6.026280872898924
"Virginia",4690742,10,469074,-8003,-1.6775069852455682
"Washington",3443487,7,491927,14850,3.112705076958227
"West Virginia",1763331,4,440833,-36244,-7.597096485472996
"Wisconsin",4447013,9,494113,17036,3.570912033068037
"Wyoming",335719,1,335719,-141358,-29.630017795869428
"District of Columbia",762971,2,381486,-95591,-20.03680747552282
"Puerto Rico",2712033,6,452006,-25071,-5.255126530937354
"TOTAL",207528329,435,477077,0,0.0
