"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2832961,9,314773,10945,3.6023671287702252
"Arizona",499261,2,249630,-54198,-17.83838224258462
"Arkansas",1949387,6,324898,21070,6.934844714772832
"California",6907387,23,300321,-3507,-1.1542714957146807
"Colorado",1123296,4,280824,-23004,-7.571389075397922
"Connecticut",1709242,6,284874,-18954,-6.23839804099688
"Delaware",266505,1,266505,-37323,-12.284252932580275
"Florida",1897414,6,316236,12408,4.0838895690983055
"Georgia",3123723,10,312372,8544,2.8121173822030885
"Idaho",524873,2,262436,-41392,-13.623497505167398
"Illinois",7897241,26,303740,-88,-0.02896375580920784
"Indiana",3427796,11,311618,7790,2.5639506562923757
"Iowa",2538268,8,317284,13456,4.428821570098871
"Kansas",1801028,6,300171,-3657,-1.2036415340258304
"Kentucky",2845627,9,316181,12353,4.06578722171755
"Louisiana",2363880,8,295485,-8343,-2.745961530866148
"Maine",847226,3,282409,-21419,-7.04971233724344
"Maryland",1821244,6,303541,-287,-0.09446133996866649
"Massachusetts",4316721,14,308337,4509,1.4840633516331607
"Michigan",5256106,17,309183,5355,1.7625103677080454
"Minnesota",2792300,9,310256,6428,2.1156707084271362
"Mississippi",2183796,7,311971,8143,2.6801348131179483
"Missouri",3784664,12,315389,11561,3.8051134194346803
"Montana",559456,2,279728,-24100,-7.932119488658057
"Nebraska",1315834,4,328958,25130,8.271127085061284
"Nevada",110247,1,110247,-193581,-63.71400924207117
"New Hampshire",491524,2,245762,-58066,-19.1114709638348
"New Jersey",4160165,14,297155,-6673,-2.196308437668681
"New Mexico",531818,2,265909,-37919,-12.480416551469911
"New York",13479142,44,306344,2516,0.8281001092723514
"North Carolina",3571623,12,297635,-6193,-2.0383243150730017
"North Dakota",641935,2,320968,17140,5.641349711020709
"Ohio",6907612,23,300331,-3497,-1.1509801598272706
"Oklahoma",2336434,8,292054,-11774,-3.8752188738365128
"Oregon",1089684,4,272421,-31407,-10.337098621588531
"Pennsylvania",9900180,32,309381,5553,1.827678818278763
"Rhode Island",713346,2,356673,52845,17.39306449701805
"South Carolina",1899804,6,316634,12806,4.214884737417223
"South Dakota",642961,2,321480,17652,5.8098661084561
"Tennessee",2915841,10,291584,-12244,-4.029911660544782
"Texas",6414824,21,305468,1640,0.539779085535237
"Utah",550310,2,275155,-28673,-9.437247389970642
"Vermont",359231,1,359231,55403,18.234988217017523
"Virginia",2677773,9,297530,-6298,-2.072883341890807
"Washington",1736191,6,289365,-14463,-4.760259093961057
"West Virginia",1901974,6,316996,13168,4.334031096541464
"Wisconsin",3137587,10,313759,9931,3.268625669786853
"Wyoming",250742,1,250742,-53086,-17.47238569190463
"Alaska",72524,1,72524,-231304,-76.12991561014785
"Hawaii",423330,1,423330,119502,39.33212212172676
"District of Columbia",663091,2,331546,27718,9.122924812722989
"TOTAL",132165129,435,303828,0,0.0
