"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",5030053,7,718579,-44180,-5.792130935197093
"Alaska",736081,1,736081,-26678,-3.497566072638933
"Arizona",7158923,9,795436,32677,4.284053023300938
"Arkansas",3013756,4,753439,-9320,-1.2218800433688752
"California",39576757,52,761091,-1668,-0.21867981892052407
"Colorado",5782171,8,722771,-39988,-5.24254712169899
"Connecticut",3608298,5,721660,-41099,-5.388202564637061
"Delaware",990837,1,990837,228078,29.901712074193814
"Florida",21570527,28,770376,7617,0.9986116191352707
"Georgia",10725274,14,766091,3332,0.43683522580526746
"Hawaii",1460137,2,730068,-32691,-4.28588846542617
"Idaho",1841377,2,920688,157929,20.704967099699907
"Illinois",12822739,17,754279,-8480,-1.1117535158549423
"Indiana",6790280,9,754476,-8283,-1.0859262230927462
"Iowa",3192406,4,798102,35343,4.63357364514873
"Kansas",2940865,4,735216,-27543,-3.6109701753764947
"Kentucky",4509342,6,751557,-11202,-1.4686159062036634
"Louisiana",4661468,6,776911,14152,1.8553697825918802
"Maine",1363582,2,681791,-80968,-10.615148428271578
"Maryland",6185278,8,773160,10401,1.3636023960385915
"Massachusetts",7033469,9,781497,18738,2.4566081816143766
"Michigan",10084442,13,775726,12967,1.7000127169918677
"Minnesota",5709752,7,815679,52920,6.937971233377778
"Mississippi",2963914,4,740978,-21781,-2.855554637834493
"Missouri",6160281,8,770035,7276,0.9539054930849719
"Montana",1085407,2,542704,-220055,-28.84987263342681
"Nebraska",1963333,3,654444,-108315,-14.200422413894822
"Nevada",3108462,4,777116,14357,1.882245899425638
"New Hampshire",1379089,2,689544,-73215,-9.598706799919764
"New Jersey",9294493,12,774541,11782,1.544655651391855
"New Mexico",2120220,3,706740,-56019,-7.344259458098823
"New York",20215751,26,777529,14770,1.936391442119988
"North Carolina",10453948,14,746711,-16048,-2.1039410875519002
"North Dakota",779702,1,779702,16943,2.221278280557817
"Ohio",11808848,15,787257,24498,3.211761513138488
"Oklahoma",3963516,5,792703,29944,3.9257484998538197
"Oregon",4241500,6,706917,-55842,-7.32105422551553
"Pennsylvania",13011844,17,765403,2644,0.34663635565099854
"Rhode Island",1098163,2,549082,-213677,-28.01369764237459
"South Carolina",5124712,7,732102,-30657,-4.019224945231718
"South Dakota",887770,1,887770,125011,16.389318251243186
"Tennessee",6916897,9,768544,5785,0.7584309067477407
"Texas",29183290,38,767981,5222,0.6846199127116166
"Utah",3275252,4,818813,56054,7.348848063411903
"Vermont",643503,1,643503,-119256,-15.6348204347638
"Virginia",8654542,11,786777,24018,3.1488320688448117
"Washington",7715946,10,771595,8836,1.1584261870394188
"West Virginia",1795045,2,897522,134763,17.667834794476367
"Wisconsin",5897473,8,737184,-25575,-3.3529594537724234
"Wyoming",577719,1,577719,-185040,-24.259300775212093
"District of Columbia",691533,1,691533,-71226,-9.337942915127845
"TOTAL",331799967,435,762759,0,0.0
