"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3061743,9,340194,-5837,-1.6868430863130761
"Arizona",749587,2,374794,28763,8.31226104019582
"Arkansas",1909511,5,381902,35871,10.36641225786129
"California",10586223,30,352874,6843,1.9775684837485659
"Colorado",1325089,4,331272,-14759,-4.2652247919984045
"Connecticut",2007280,6,334547,-11484,-3.318777797364976
"Delaware",318085,1,318085,-27946,-8.076155026572764
"Florida",2771305,8,346413,382,0.1103947334198381
"Georgia",3444578,10,344458,-1573,-0.45458354887278885
"Idaho",588637,2,294318,-51713,-14.944614788848398
"Illinois",8712176,25,348487,2456,0.7097629981128858
"Indiana",3934224,11,357657,11626,3.3598145830864867
"Iowa",2621073,8,327634,-18397,-5.316575682525554
"Kansas",1905299,5,381060,35029,10.123081458019657
"Kentucky",2944806,8,368101,22070,6.3780412737587096
"Louisiana",2683516,8,335440,-10591,-3.0607084336374486
"Maine",913774,3,304591,-41440,-11.975805635911234
"Maryland",2343001,7,334714,-11317,-3.2705162254248896
"Massachusetts",4690514,13,360809,14778,4.270715629524522
"Michigan",6371766,18,353987,7956,2.29921596619956
"Minnesota",2982483,9,331387,-14644,-4.231990775392956
"Mississippi",2178914,6,363152,17121,4.947822593929446
"Missouri",3954653,11,359514,13483,3.896471703402296
"Montana",591024,2,295512,-50519,-14.599558999049217
"Nebraska",1325510,4,331378,-14653,-4.234591698431643
"Nevada",160083,1,160083,-185948,-53.73738191086925
"New Hampshire",533242,2,266621,-79410,-22.948810944684148
"New Jersey",4835329,14,345381,-650,-0.1878444416829706
"New Mexico",681187,2,340594,-5437,-1.5712465068158634
"New York",14830192,43,344888,-1143,-0.3303172259132852
"North Carolina",4061929,12,338494,-7537,-2.17812854917623
"North Dakota",619636,2,309818,-36213,-10.465247333331407
"Ohio",7946627,23,345506,-525,-0.15172051059009165
"Oklahoma",2233351,6,372225,26194,7.569842008374971
"Oregon",1521341,4,380335,34304,9.91356265768096
"Pennsylvania",10498012,30,349934,3903,1.1279336244440528
"Rhode Island",791896,2,395948,49917,14.425586146905914
"South Carolina",2117027,6,352838,6807,1.9671647915938166
"South Dakota",652740,2,326370,-19661,-5.6818608737367455
"Tennessee",3291718,9,365746,19715,5.69746641196887
"Texas",7711194,22,350509,4478,1.2941037074712958
"Utah",688862,2,344431,-1600,-0.46238631798885077
"Vermont",377747,1,377747,31716,9.165652788333993
"Virginia",3318680,10,331868,-14163,-4.092985888547558
"Washington",2378963,7,339852,-6179,-1.7856781617831927
"West Virginia",2005552,6,334259,-11772,-3.4020073346029687
"Wisconsin",3434575,10,343458,-2573,-0.7435749976158206
"Wyoming",290529,1,290529,-55502,-16.039603388135745
"Alaska",128643,1,128643,-217388,-62.82327305935017
"Hawaii",499794,2,249897,-96134,-27.78190393346261
"TOTAL",150523620,435,346031,0,0.0
