"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",4461130,7,637304,-17745,-2.7089576504963753
"Alaska",628933,1,628933,-26116,-3.9868773175747156
"Arizona",5140683,8,642585,-12464,-1.9027584195991445
"Arkansas",2679733,4,669933,14884,2.2721964311066807
"California",33930798,52,652515,-2534,-0.386841289735577
"Colorado",4311882,7,615983,-39066,-5.963828660146034
"Connecticut",3409535,5,681907,26858,4.1001512863923155
"Delaware",785068,1,785068,130019,19.84874413975138
"Florida",16028890,24,667870,12821,1.957258159313273
"Georgia",8206975,13,631306,-23743,-3.6246143418278636
"Hawaii",1216642,2,608321,-46728,-7.1335121494727876
"Idaho",1297274,2,648637,-6412,-0.978858070159637
"Illinois",12439042,19,654686,-363,-0.05541570172613042
"Indiana",6090782,9,676754,21705,3.3134925784177973
"Iowa",2931923,4,732981,77932,11.897125253225331
"Kansas",2693824,4,673456,18407,2.8100187924872797
"Kentucky",4049431,6,674905,19856,3.0312236183858
"Louisiana",4480271,7,640039,-15010,-2.2914316333587257
"Maine",1277731,2,638866,-16183,-2.4705022067051474
"Maryland",5307886,8,663486,8437,1.2879952492103643
"Massachusetts",6355568,10,635557,-19492,-2.975655256324336
"Michigan",9955829,15,663722,8673,1.324023088349116
"Minnesota",4925670,8,615709,-39340,-6.005657592027467
"Mississippi",2852927,4,713232,58183,8.882236290720236
"Missouri",5606260,9,622918,-32131,-4.905129234606877
"Montana",905316,1,905316,250267,38.20584414295725
"Nebraska",1715369,3,571790,-83259,-12.710346859547911
"Nevada",2002032,3,667344,12295,1.8769588229277503
"New Hampshire",1238415,2,619208,-35841,-5.471499078694876
"New Jersey",8424354,13,648027,-7022,-1.0719808747131894
"New Mexico",1823821,3,607940,-47109,-7.191675737234925
"New York",19004973,29,655344,295,0.04503479892343932
"North Carolina",8067673,12,672306,17257,2.634459406853533
"North Dakota",643756,1,643756,-11293,-1.7239931669233903
"Ohio",11374540,17,669091,14042,2.1436564287557114
"Oklahoma",3458819,5,691764,36715,5.604924211776523
"Oregon",3428543,5,685709,30660,4.680565881331015
"Pennsylvania",12300670,19,647404,-7645,-1.1670882636260798
"Rhode Island",1049662,2,524831,-130218,-19.879123546482784
"South Carolina",4025061,6,670844,15795,2.4112699965956748
"South Dakota",756874,1,756874,101825,15.544638645353249
"Tennessee",5700037,9,633337,-21712,-3.3145612007651337
"Texas",20903994,32,653250,-1799,-0.274635943265313
"Utah",2236714,3,745571,90522,13.819118875076523
"Vermont",609890,1,609890,-45159,-6.893988083334223
"Virginia",7100702,11,645518,-9531,-1.455005656065424
"Washington",5908684,9,656520,1471,0.2245633532758618
"West Virginia",1813077,3,604359,-50690,-7.738352398064878
"Wisconsin",5371210,8,671401,16352,2.4963018033765416
"Wyoming",495304,1,495304,-159745,-24.386725267880724
"Puerto Rico",3522037,5,704407,49358,7.535008831400399
"TOTAL",284946214,435,655049,0,0.0
