"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2832961,9,314773,8172,2.6653533419656164
"Arizona",499261,2,249630,-56971,-18.58147886014723
"Arkansas",1949387,6,324898,18297,5.967690907726981
"California",6907387,22,313972,7371,2.404101747874273
"Colorado",1123296,4,280824,-25777,-8.40734374643266
"Connecticut",1709242,6,284874,-21727,-7.086408720128115
"Delaware",266505,1,266505,-40096,-13.07758291721162
"Florida",1897414,6,316236,9635,3.142520735418345
"Georgia",3123723,10,312372,5771,1.8822508732848229
"Idaho",524873,2,262436,-44165,-14.404714922651914
"Illinois",7897241,26,303740,-2861,-0.9331345951252605
"Indiana",3427796,11,311618,5017,1.6363286486345445
"Iowa",2538268,8,317284,10683,3.484333058274435
"Kansas",1801028,6,300171,-6430,-2.0971882022563526
"Kentucky",2845627,9,316181,9580,3.1245821116043326
"Louisiana",2363880,8,295485,-11116,-3.6255589512102047
"Maine",847226,3,282409,-24192,-7.890385223792486
"Maryland",1821244,6,303541,-3060,-0.9980397976523234
"Massachusetts",4316721,14,308337,1736,0.5662081989295533
"Michigan",5256106,17,309183,2582,0.8421368488687251
"Minnesota",2792300,9,310256,3655,1.192103091640275
"Mississippi",2183796,7,311971,5370,1.7514619978408419
"Missouri",3784664,12,315389,8788,2.866265928682555
"Montana",559456,2,279728,-26873,-8.764811595526433
"Nebraska",1315834,4,328958,22357,7.29188750199771
"Nevada",110247,1,110247,-196354,-64.04219164321056
"New Hampshire",491524,2,245762,-60839,-19.843053349467223
"New Jersey",4160165,13,320013,13412,4.374414956246066
"New Mexico",531818,2,265909,-40692,-13.27197236799619
"New York",13479142,44,306344,-257,-0.08382229673093043
"North Carolina",3571623,12,297635,-8966,-2.9243218384806315
"North Dakota",641935,2,320968,14367,4.685894697016644
"Ohio",6907612,22,313982,7381,2.407363315840457
"Oklahoma",2336434,8,292054,-14547,-4.7446029204079565
"Oregon",1089684,4,272421,-34180,-11.148039308417127
"Pennsylvania",9900180,32,309381,2780,0.9067158945991696
"Rhode Island",713346,2,356673,50072,16.331323120276842
"South Carolina",1899804,6,316634,10033,3.272331140472471
"South Dakota",642961,2,321480,14879,4.852886976885268
"Tennessee",2915841,9,323982,17381,5.668931282024521
"Texas",6414824,21,305468,-1133,-0.3695356505686544
"Utah",550310,2,275155,-31446,-10.256326626462405
"Vermont",359231,1,359231,52630,17.165632206026725
"Virginia",2677773,9,297530,-9071,-2.9585683021255638
"Washington",1736191,6,289365,-17236,-5.621638546514852
"West Virginia",1901974,6,316996,10395,3.3903999008483336
"Wisconsin",3137587,10,313759,7158,2.3346303501945527
"Wyoming",250742,1,250742,-55859,-18.21879250230756
"Alaska",72524,1,72524,-234077,-76.3458044820467
"Hawaii",423330,1,423330,116729,38.07195671246995
"Puerto Rico",1869255,6,311542,4941,1.6115407320915456
"TOTAL",133371293,435,306601,0,0.0
