"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3475885,10,347588,-2375,-0.6786431708494898
"Alaska",304067,1,304067,-45896,-13.114529250235025
"Arizona",1787620,5,357524,7561,2.160514111491786
"Arkansas",1942303,6,323717,-26246,-7.499649962996088
"California",20098863,57,352612,2649,0.7569371619285468
"Colorado",2226771,6,371128,21165,6.047782194117664
"Connecticut",3050693,9,338966,-10997,-3.1423321894028797
"Delaware",551928,2,275964,-73999,-21.144806736712166
"Florida",6855702,20,342785,-7178,-2.0510739706769
"Georgia",4627306,13,355947,5984,1.7098950460477251
"Hawaii",784901,2,392450,42487,12.140426273634642
"Idaho",719921,2,359960,9997,2.8565876964136208
"Illinois",11184320,32,349510,-453,-0.12944225532413425
"Indiana",5228156,15,348544,-1419,-0.40547143555175835
"Iowa",2846920,8,355865,5902,1.686463997622606
"Kansas",2265846,6,377641,27678,7.908836076956708
"Kentucky",3246481,9,360720,10757,3.0737535110854575
"Louisiana",3672008,11,333819,-16144,-4.613059094818595
"Maine",1006320,3,335440,-14523,-4.149867271683007
"Maryland",3953698,11,359427,9464,2.7042858816503457
"Massachusetts",5726676,16,357917,7954,2.272811697236565
"Michigan",8937196,26,343738,-6225,-1.7787594688581365
"Minnesota",3833173,11,348470,-1493,-0.4266165280329635
"Mississippi",2233848,6,372308,22345,6.384960695844989
"Missouri",4718034,14,337002,-12961,-3.7035343736337842
"Montana",701573,2,350786,823,0.23516771773016004
"Nebraska",1496820,4,374205,24242,6.9270179990456135
"Nevada",492396,1,492396,142433,40.699445369939106
"New Hampshire",746284,2,373142,23179,6.623271602998031
"New Jersey",7208035,21,343240,-6723,-1.9210602263667873
"New Mexico",1026664,3,342221,-7742,-2.212233864722842
"New York",18338055,52,352655,2692,0.7692241751270849
"North Carolina",5125230,15,341682,-8281,-2.366250146444053
"North Dakota",624181,2,312090,-37873,-10.8220011829822
"Ohio",10730200,31,346135,-3828,-1.0938299191628829
"Oklahoma",2585486,7,369355,19392,5.541157208047707
"Oregon",2110810,6,351802,1839,0.5254841226072471
"Pennsylvania",11884314,34,349539,-424,-0.12115566502744576
"Rhode Island",957798,3,319266,-30697,-8.771498701291279
"South Carolina",2617320,8,327165,-22798,-6.5144029511691235
"South Dakota",673247,2,336624,-13339,-3.811545791983724
"Tennessee",3961060,11,360096,10133,2.89544894746016
"Texas",11298787,32,353087,3124,0.8926657960984448
"Utah",1067810,3,355937,5974,1.7070376011178323
"Vermont",448327,1,448327,98364,28.106971308395458
"Virginia",4690742,13,360826,10863,3.104042427342319
"Washington",3443487,10,344349,-5614,-1.6041695836416994
"West Virginia",1763331,5,352666,2703,0.7723673645499667
"Wisconsin",4447013,13,342078,-7885,-2.253095327220306
"Wyoming",335719,1,335719,-14244,-4.070144558139003
"District of Columbia",762971,2,381486,31523,9.007523652500407
"Puerto Rico",2712033,8,339004,-10959,-3.131473898669288
"TOTAL",207528329,593,349963,0,0.0
