"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",4802982,10,480298,19925,4.328012285690082
"Alaska",721523,2,360762,-99611,-21.63702041605394
"Arizona",6412700,14,458050,-2323,-0.5045908426428136
"Arkansas",2926229,6,487705,27332,5.9369250585937925
"California",37341989,81,461012,639,0.1388004943817296
"Colorado",5044930,11,458630,-1743,-0.3786060433604925
"Connecticut",3581628,8,447704,-12669,-2.75189900363401
"Delaware",900877,2,450438,-9935,-2.1580327256376894
"Florida",18900773,41,460994,621,0.13489062130055413
"Georgia",9727566,21,463217,2844,0.6177599468257261
"Hawaii",1366862,3,455621,-4752,-1.032206493430327
"Idaho",1573499,3,524500,64127,13.929357282030006
"Illinois",12864380,28,459442,-931,-0.20222732436524296
"Indiana",6501582,14,464399,4026,0.8745082791562494
"Iowa",3053787,7,436255,-24118,-5.2387954984327925
"Kansas",2863813,6,477302,16929,3.677235632845541
"Kentucky",4350606,9,483401,23028,5.002030961850499
"Louisiana",4553962,10,455396,-4977,-1.0810799069450208
"Maine",1333074,3,444358,-16015,-3.4787009663902966
"Maryland",5789929,13,445379,-14994,-3.256924276619176
"Massachusetts",6559644,14,468546,8173,1.7752995940248448
"Michigan",9911626,22,450528,-9845,-2.1384833602318123
"Minnesota",5314879,12,442907,-17466,-3.7938801797672754
"Mississippi",2978240,7,425463,-34910,-7.58298162576867
"Missouri",6011478,13,462421,2048,0.44485667056929923
"Montana",994416,2,497208,36835,8.00112083028327
"Nebraska",1831825,4,457956,-2417,-0.5250090687333966
"Nevada",2709432,6,451572,-8801,-1.911710721523634
"New Hampshire",1321445,3,440482,-19891,-4.320626969870084
"New Jersey",8807501,19,463553,3180,0.6907442443410018
"New Mexico",2067273,5,413455,-46918,-10.19130140125507
"New York",19421055,42,462406,2033,0.44159844300165296
"North Carolina",9565781,21,455513,-4860,-1.0556657319173801
"North Dakota",675905,2,337952,-122421,-26.591698470587982
"Ohio",11568495,25,462740,2367,0.5141483101745759
"Oklahoma",3764882,8,470610,10237,2.223631707332967
"Oregon",3848606,8,481076,20703,4.497005688865333
"Pennsylvania",12734905,28,454818,-5555,-1.206630275884989
"Rhode Island",1055247,2,527624,67251,14.60793747678513
"South Carolina",4645975,10,464598,4225,0.9177340982203561
"South Dakota",819761,2,409880,-50493,-10.967845638210754
"Tennessee",6375431,14,455388,-4985,-1.082817628314432
"Texas",25268418,55,459426,-947,-0.2057027671040656
"Utah",2770765,6,461794,1421,0.30866275824168665
"Vermont",630337,1,630337,169964,36.91875935382831
"Virginia",8037736,17,472808,12435,2.7010706535787286
"Washington",6753369,15,450225,-10148,-2.204299557098266
"West Virginia",1859815,4,464954,4581,0.9950626991591601
"Wisconsin",5698230,12,474852,14479,3.1450584634633225
"Wyoming",568300,1,568300,107927,23.44338177955701
"District of Columbia",604598,1,604598,144225,31.327858062918544
"Puerto Rico",3725789,8,465724,5351,1.1623183809650002
"TOTAL",313513850,681,460373,0,0.0
