"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2832961,11,257542,-3734,-1.4291400664431484
"Arizona",499261,2,249630,-11646,-4.457355440224131
"Arkansas",1949387,7,278484,17208,6.586138795756212
"California",6907387,26,265669,4393,1.6813637685818827
"Colorado",1123296,4,280824,19548,7.481743443714693
"Connecticut",1709242,7,244177,-17099,-6.544420459590625
"Delaware",266505,1,266505,5229,2.0013319248610664
"Florida",1897414,7,271059,9783,3.744316355118725
"Georgia",3123723,12,260310,-966,-0.36972397005465485
"Idaho",524873,2,262436,1160,0.4439749536888195
"Illinois",7897241,30,263241,1965,0.7520782620676986
"Indiana",3427796,13,263677,2401,0.9189516067300479
"Iowa",2538268,10,253827,-7449,-2.851008129334497
"Kansas",1801028,7,257290,-3986,-1.5255897977617539
"Kentucky",2845627,11,258693,-2583,-0.9886097460157075
"Louisiana",2363880,9,262653,1377,0.5270288889909521
"Maine",847226,3,282409,21133,8.088381634746398
"Maryland",1821244,7,260178,-1098,-0.42024525788821016
"Massachusetts",4316721,16,269795,8519,3.260536750409529
"Michigan",5256106,20,262805,1529,0.5852049174053491
"Minnesota",2792300,11,253845,-7431,-2.8441188628117393
"Mississippi",2183796,8,272974,11698,4.477257765734319
"Missouri",3784664,14,270333,9057,3.4664492720341706
"Montana",559456,2,279728,18452,7.062263659884567
"Nebraska",1315834,5,263167,1891,0.7237557219185842
"Nevada",110247,1,110247,-151029,-57.80439075919717
"New Hampshire",491524,2,245762,-15514,-5.9377822685589186
"New Jersey",4160165,16,260010,-1266,-0.4845450787672806
"New Mexico",531818,2,265909,4633,1.7732206555519832
"New York",13479142,51,264297,3021,1.156248564736141
"North Carolina",3571623,14,255116,-6160,-2.3576600988992484
"North Dakota",641935,3,213978,-47298,-18.102695999632573
"Ohio",6907612,26,265677,4401,1.6844256648142195
"Oklahoma",2336434,9,259604,-1672,-0.6399363125583674
"Oregon",1089684,4,272421,11145,4.265604188674046
"Pennsylvania",9900180,38,260531,-745,-0.2851390866363539
"Rhode Island",713346,3,237782,-23494,-8.992023760314764
"South Carolina",1899804,7,271401,10125,3.875212419051118
"South Dakota",642961,3,214320,-46956,-17.97179993570018
"Tennessee",2915841,11,265076,3800,1.454400710359926
"Texas",6414824,25,256593,-4683,-1.7923575070040876
"Utah",550310,2,275155,13879,5.312007226075108
"Vermont",359231,1,359231,97955,37.49100567981751
"Virginia",2677773,10,267777,6501,2.4881734258025996
"Washington",1736191,7,248027,-13249,-5.070882897778594
"West Virginia",1901974,7,271711,10435,3.993860898054165
"Wisconsin",3137587,12,261466,190,0.07272003551799629
"Wyoming",250742,1,250742,-10534,-4.0317518639293315
"Alaska",72524,1,72524,-188752,-72.24237970575177
"Hawaii",423330,2,211665,-49611,-18.987966747806915
"District of Columbia",663091,3,221030,-40246,-15.403634470827784
"Puerto Rico",1869255,7,267036,5760,2.204565287282414
"TOTAL",134034384,513,261276,0,0.0
