"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2646248,29,91250,192,0.21085462013222342
"Arizona",435573,5,87115,-3943,-4.330207120736234
"Arkansas",1854482,20,92724,1666,1.829603110105647
"California",5677251,62,91569,511,0.5611807858727405
"Colorado",1035791,11,94163,3105,3.4099145599508005
"Connecticut",1606903,18,89272,-1786,-1.9613872476882868
"Delaware",238380,3,79460,-11598,-12.736936897362122
"Florida",1468211,16,91763,705,0.7742318082980079
"Georgia",2908506,32,90891,-167,-0.18339959146917348
"Idaho",445032,5,89006,-2052,-2.2535087526631377
"Illinois",7630654,84,90841,-217,-0.23830964879527333
"Indiana",3238503,35,92529,1471,1.6154538865338575
"Iowa",2470939,27,91516,458,0.5029761251070747
"Kansas",1880999,21,89571,-1487,-1.6330251048782094
"Kentucky",2614589,29,90158,-900,-0.9883810318697972
"Louisiana",2101593,23,91374,316,0.34703156230095106
"Maine",797423,9,88603,-2455,-2.6960838147115025
"Maryland",1631526,18,90640,-418,-0.4590480792461948
"Massachusetts",4249614,47,90417,-641,-0.7039469349206
"Michigan",4842325,53,91365,307,0.3371477519822531
"Minnesota",2563953,28,91570,512,0.5622789870192624
"Mississippi",2009821,22,91356,298,0.3272639416635551
"Missouri",3629367,40,90734,-324,-0.355817171473127
"Montana",537606,6,89601,-1457,-1.6000790704825498
"Nebraska",1377963,15,91864,806,0.8851501240967296
"Nevada",91058,1,91058,0,0.0
"New Hampshire",465293,5,93059,2001,2.1975004941905163
"New Jersey",4041334,44,91848,790,0.8675789057523775
"New Mexico",423317,5,84663,-6395,-7.02299633200817
"New York",12588066,138,91218,160,0.17571218344351952
"North Carolina",3170276,35,90579,-479,-0.5260383491840366
"North Dakota",680845,7,97264,6206,6.815436315315513
"Ohio",6646697,73,91051,-7,-0.007687408025653979
"Oklahoma",2396040,26,92155,1097,1.2047266577346307
"Oregon",953786,10,95379,4321,4.745327154121549
"Pennsylvania",9631350,105,91727,669,0.7346965670232161
"Rhode Island",687497,8,85937,-5121,-5.623888071339146
"South Carolina",1738765,19,91514,456,0.5007797228140307
"South Dakota",692849,8,86606,-4452,-4.889191504315931
"Tennessee",2616556,29,90226,-832,-0.9137033539063014
"Texas",5824715,64,91011,-47,-0.05161545388653385
"Utah",507847,6,84641,-6417,-7.0471567572316545
"Vermont",359611,4,89903,-1155,-1.2684223242329065
"Virginia",2421851,27,89698,-1360,-1.4935535592699158
"Washington",1563396,17,91964,906,0.9949702387489292
"West Virginia",1729205,19,91011,-47,-0.05161545388653385
"Wisconsin",2939006,32,91844,786,0.8631861011662896
"Wyoming",225565,3,75188,-15870,-17.428452195304093
"TOTAL",122288177,1343,91056,-2,-0.0021964022930439937
