"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2138093,10,213809,8358,4.068123299472867
"Arkansas",1574449,8,196806,-8645,-4.20781597558542
"California",2376561,11,216051,10600,5.159381068965349
"Colorado",798572,4,199643,-5808,-2.8269514385425234
"Connecticut",1114756,5,222951,17500,8.517846104423926
"Delaware",202322,1,202322,-3129,-1.522990883470998
"Florida",752619,4,188155,-17296,-8.418552355549497
"Georgia",2609121,13,200702,-4749,-2.3115000657090987
"Idaho",323440,2,161720,-43731,-21.285367313860725
"Illinois",5638591,27,208837,3386,1.6480815376902522
"Indiana",2700876,13,207760,2309,1.1238689517208482
"Iowa",2224771,11,202252,-3199,-1.5570622678886936
"Kansas",1690949,8,211369,5918,2.880492185484617
"Kentucky",2289905,11,208173,2722,1.324890119785253
"Louisiana",1656388,8,207048,1597,0.777314298786572
"Maine",742371,4,185593,-19858,-9.66556502523716
"Maryland",1295346,6,215891,10440,5.081503618867759
"Massachusetts",3366416,16,210401,4950,2.409333612394196
"Michigan",2810173,13,216167,10716,5.215842220286103
"Minnesota",2074376,10,207438,1987,0.9671405833994481
"Mississippi",1797114,9,199679,-5772,-2.8094290122705656
"Missouri",3293335,16,205833,382,0.18593241210799655
"Montana",366338,2,183169,-22282,-10.845408394215653
"Nebraska",1192214,6,198702,-6749,-3.284968191928976
"Nevada",80293,1,80293,-125158,-60.9186618707137
"New Hampshire",430572,2,215286,9835,4.787029510686247
"New Jersey",2537167,12,211431,5980,2.910669697397433
"New York",9108934,44,207021,1570,0.7641724790826037
"North Carolina",2206287,11,200572,-4879,-2.3747754939133907
"North Dakota",574403,3,191468,-13983,-6.8060024044662715
"Ohio",4767121,23,207266,1815,0.8834223245445386
"Oklahoma",1657155,8,207144,1693,0.8240407688451261
"Oregon",672765,3,224255,18804,9.152547322719286
"Pennsylvania",7665111,37,207165,1714,0.8342621841704349
"Rhode Island",542610,3,180870,-24581,-11.964410005305401
"South Carolina",1515400,7,216486,11035,5.371110386418173
"South Dakota",575676,3,191892,-13559,-6.599627161707658
"Tennessee",2184789,11,198617,-6834,-3.3263405872933207
"Texas",3896542,19,205081,-370,-0.18009160335067728
"Utah",371864,2,185932,-19519,-9.500562177842891
"Vermont",355956,2,177978,-27473,-13.372044915819345
"Virginia",2061612,10,206161,710,0.34558118480805644
"Washington",1140134,5,228027,22576,10.988508208769975
"West Virginia",1221119,6,203520,-1931,-0.9398834758652915
"Wisconsin",2332853,11,212078,6627,3.225586636229563
"Wyoming",144658,1,144658,-60793,-29.5900238986425
"Arizona",180225,1,180225,-25226,-12.278353476011311
"New Mexico",316983,2,158492,-46959,-22.856544869579608
"Alaska",64356,1,64356,-141095,-68.6757426344968
"Hawaii",191909,1,191909,-13542,-6.591352682634789
"District of Columbia",331069,2,165534,-39917,-19.42896359715942
"Puerto Rico",1118012,5,223602,18151,8.834709979508496
"TOTAL",93274671,454,205451,0,0.0
