"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",4062608,10,406261,10019,2.5285053073626726
"Alaska",551947,1,551947,155705,39.295430570207095
"Arizona",3677985,9,408665,12423,3.135205253355273
"Arkansas",2362239,6,393706,-2536,-0.6400129213965203
"California",29839250,75,397857,1615,0.40757920664644337
"Colorado",3307912,8,413489,17247,4.35264308175307
"Connecticut",3295669,8,411959,15717,3.966515412298545
"Delaware",668696,2,334348,-61894,-15.620252270077378
"Florida",13003362,33,394041,-2201,-0.5554686277577844
"Georgia",6508419,16,406776,10534,2.658476385643117
"Hawaii",1115274,3,371758,-24484,-6.1790521953755535
"Idaho",1011986,3,337329,-58913,-14.867934242205521
"Illinois",11466682,29,395403,-839,-0.21173929063552072
"Indiana",5564228,14,397445,1203,0.3036023440220875
"Iowa",2787424,7,398203,1961,0.49489958156883923
"Kansas",2485600,6,414267,18025,4.548987739815567
"Kentucky",3698969,9,410997,14755,3.72373448549119
"Louisiana",4238216,11,385292,-10950,-2.763462732370622
"Maine",1233223,3,411074,14832,3.74316705447681
"Maryland",4798622,12,399885,3643,0.9193876469430297
"Massachusetts",6029051,15,401937,5695,1.4372529918585109
"Michigan",9328784,24,388699,-7543,-1.9036346475133883
"Minnesota",4387029,11,398821,2579,0.650864875505373
"Mississippi",2586443,7,369492,-26750,-6.750924939809511
"Missouri",5137804,13,395216,-1026,-0.2589326724577405
"Montana",803655,2,401828,5586,1.4097445500476982
"Nebraska",1584617,4,396154,-88,-0.022208650269279883
"Nevada",1206152,3,402051,5809,1.4660232887982596
"New Hampshire",1113915,3,371305,-24937,-6.293376270057187
"New Jersey",7748634,20,387432,-8810,-2.223388737185861
"New Mexico",1521779,4,380445,-15797,-3.9867050943615263
"New York",18044505,45,400989,4747,1.1980052594121775
"North Carolina",6657630,17,391625,-4617,-1.165197026059832
"North Dakota",641364,2,320682,-75560,-19.069154708486227
"Ohio",10887325,27,403234,6992,1.7645782123046017
"Oklahoma",3157604,8,394700,-1542,-0.3891561217639725
"Oregon",2853733,7,407676,11434,2.8856103088516614
"Pennsylvania",11924710,30,397490,1248,0.31495904018251475
"Rhode Island",1005984,3,335328,-60914,-15.372928664805851
"South Carolina",3505707,9,389523,-6719,-1.6956809222646765
"South Dakota",699999,2,350000,-46242,-11.670140974455006
"Tennessee",4896641,12,408053,11811,2.9807541855734625
"Texas",17059805,43,396740,498,0.12568077084206117
"Utah",1727784,4,431946,35704,9.010655104708738
"Vermont",564964,2,282482,-113760,-28.709727893559993
"Virginia",6216568,16,388536,-7706,-1.9447711247167137
"Washington",4887941,12,407328,11086,2.797785191877691
"West Virginia",1801625,5,360325,-35917,-9.064410133201427
"Wisconsin",4906745,12,408895,12653,3.193250589286345
"Wyoming",455975,1,455975,59733,15.074878483351084
"District of Columbia",609909,2,304954,-91288,-23.03844620206843
"TOTAL",249632692,630,396242,0,0.0
