"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",5030053,11,457278,-21202,-4.4311151981274035
"Alaska",736081,2,368040,-110440,-23.081424510951347
"Arizona",7158923,15,477262,-1218,-0.2545560942986123
"Arkansas",3013756,6,502293,23813,4.976801538204314
"California",39576757,83,476828,-1652,-0.34525998996823276
"Colorado",5782171,12,481848,3368,0.7038956696204648
"Connecticut",3608298,8,451037,-27443,-5.735453937468651
"Delaware",990837,2,495418,16938,3.5399598729309476
"Florida",21570527,45,479345,865,0.18078080588530346
"Georgia",10725274,22,487512,9032,1.8876442066544055
"Hawaii",1460137,3,486712,8232,1.720448085604414
"Idaho",1841377,4,460344,-18136,-3.7903360642033106
"Illinois",12822739,27,474916,-3564,-0.7448587192777127
"Indiana",6790280,14,485020,6540,1.3668282895836816
"Iowa",3192406,7,456058,-22422,-4.6860892827286404
"Kansas",2940865,6,490144,11664,2.437719444908878
"Kentucky",4509342,9,501038,22558,4.714512623307139
"Louisiana",4661468,10,466147,-12333,-2.5775372011369337
"Maine",1363582,3,454527,-23953,-5.006060859388063
"Maryland",6185278,13,475791,-2689,-0.5619879618792843
"Massachusetts",7033469,15,468898,-9582,-2.002591539876275
"Michigan",10084442,21,480212,1732,0.3619796020732319
"Minnesota",5709752,12,475813,-2667,-0.5573900685504096
"Mississippi",2963914,6,493986,15506,3.2406788162514633
"Missouri",6160281,13,473868,-4612,-0.9638856378532018
"Montana",1085407,2,542704,64224,13.422504597893328
"Nebraska",1963333,4,490833,12353,2.5817171041631832
"Nevada",3108462,7,444066,-34414,-7.192359137268016
"New Hampshire",1379089,3,459696,-18784,-3.9257649222538036
"New Jersey",9294493,19,489184,10704,2.237084099648888
"New Mexico",2120220,4,530055,51575,10.778924928941649
"New York",20215751,42,481327,2847,0.5950091957866577
"North Carolina",10453948,22,475179,-3301,-0.689892994482528
"North Dakota",779702,2,389851,-88629,-18.523031265674636
"Ohio",11808848,25,472354,-6126,-1.2803042969403111
"Oklahoma",3963516,8,495440,16960,3.5445577662598224
"Oregon",4241500,9,471278,-7202,-1.5051830797525498
"Pennsylvania",13011844,27,481920,3440,0.718943320514964
"Rhode Island",1098163,2,549082,70602,14.755475672964389
"South Carolina",5124712,11,465883,-12597,-2.632711921083431
"South Dakota",887770,2,443885,-34595,-7.230187259655577
"Tennessee",6916897,14,494064,15584,3.256980438053837
"Texas",29183290,61,478415,-65,-0.013584684835311821
"Utah",3275252,7,467893,-10587,-2.2126316669453265
"Vermont",643503,1,643503,165023,34.48900685504096
"Virginia",8654542,18,480808,2328,0.4865407122554757
"Washington",7715946,16,482247,3767,0.7872847349941481
"West Virginia",1795045,4,448761,-29719,-6.211126901855877
"Wisconsin",5897473,12,491456,12976,2.7119210834308642
"Wyoming",577719,1,577719,99239,20.74046982110015
"TOTAL",331108434,692,478480,0,0.0
