"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2646248,11,240568,-5485,-2.2291945231311954
"Arizona",435573,2,217786,-28267,-11.488175311823062
"Arkansas",1854482,7,264926,18873,7.670298675488614
"California",5677251,23,246837,784,0.3186305389489256
"Colorado",1035791,4,258948,12895,5.240740816003056
"Connecticut",1606903,6,267817,21764,8.845248787862777
"Delaware",238380,1,238380,-7673,-3.118433833361105
"Florida",1468211,6,244702,-1351,-0.5490686965816308
"Georgia",2908506,12,242376,-3677,-1.4943934843306117
"Idaho",445032,2,222516,-23537,-9.565825249031713
"Illinois",7630654,31,246150,97,0.039422400864854316
"Indiana",3238503,13,249116,3063,1.2448537510211215
"Iowa",2470939,10,247094,1041,0.4230795804156015
"Kansas",1880999,8,235125,-10928,-4.441319553104413
"Kentucky",2614589,11,237690,-8363,-3.3988612209564604
"Louisiana",2101593,8,262699,16646,6.765209121612011
"Maine",797423,3,265808,19755,8.028758031806156
"Maryland",1631526,7,233075,-12978,-5.274473385815251
"Massachusetts",4249614,17,249977,3924,1.5947783607596737
"Michigan",4842325,19,254859,8806,3.578903732122754
"Minnesota",2563953,10,256395,10342,4.203159481900241
"Mississippi",2009821,8,251228,5175,2.103205406965166
"Missouri",3629367,15,241958,-4095,-1.6642755829028706
"Montana",537606,2,268803,22750,9.245975460571502
"Nebraska",1377963,6,229660,-16393,-6.66238574616038
"Nevada",91058,1,91058,-154995,-62.99252600049583
"New Hampshire",465293,2,232646,-13407,-5.448826065928885
"New Jersey",4041334,16,252583,6530,2.6538997695618423
"New Mexico",423317,2,211658,-34395,-13.978695646872827
"New York",12588066,51,246825,772,0.31375354090378904
"North Carolina",3170276,13,243867,-2186,-0.8884264772223871
"North Dakota",680845,3,226948,-19105,-7.764587304361255
"Ohio",6646697,27,246174,121,0.04917639695512755
"Oklahoma",2396040,10,239604,-6449,-2.62098003275717
"Oregon",953786,4,238446,-7607,-3.0916103441128535
"Pennsylvania",9631350,39,246958,905,0.3678069359040532
"Rhode Island",687497,3,229166,-16887,-6.863155499018505
"South Carolina",1738765,7,248395,2342,0.9518274518091631
"South Dakota",692849,3,230950,-15103,-6.138108456308194
"Tennessee",2616556,11,237869,-8184,-3.326112666783173
"Texas",5824715,23,253248,7195,2.924166744563163
"Utah",507847,2,253924,7871,3.198904301105859
"Vermont",359611,2,179806,-66247,-26.923874124680452
"Virginia",2421851,10,242185,-3868,-1.5720190365490363
"Washington",1563396,6,260566,14513,5.898322719088977
"West Virginia",1729205,7,247029,976,0.39666250767111155
"Wisconsin",2939006,12,244917,-1136,-0.4616891482729331
"Wyoming",225565,1,225565,-20488,-8.326661329063251
"TOTAL",122288177,497,246053,0,0.0
