"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",4461130,10,446113,12850,2.9658659982504854
"Alaska",628933,2,314466,-118797,-27.41914264546015
"Arizona",5140683,12,428390,-4873,-1.1247210124104758
"Arkansas",2679733,6,446622,13359,3.0833466047181504
"California",33930798,79,429504,-3759,-0.8676023569979435
"Colorado",4311882,10,431188,-2075,-0.4789238868770239
"Connecticut",3409535,8,426192,-7071,-1.6320341224614148
"Delaware",785068,2,392534,-40729,-9.400525777645448
"Florida",16028890,37,433213,-50,-0.011540334623542745
"Georgia",8206975,19,431946,-1317,-0.3039724139841159
"Hawaii",1216642,3,405547,-27716,-6.3970382885222135
"Idaho",1297274,3,432425,-838,-0.1934160082905764
"Illinois",12439042,29,428932,-4331,-0.9996237850912726
"Indiana",6090782,14,435056,1793,0.4138363996002428
"Iowa",2931923,7,418846,-14417,-3.3275400853523154
"Kansas",2693824,6,448971,15708,3.625511525332189
"Kentucky",4049431,9,449937,16674,3.848470790259034
"Louisiana",4480271,10,448027,14764,3.407630007639702
"Maine",1277731,3,425910,-7353,-1.697121609738196
"Maryland",5307886,12,442324,9061,2.091339440478416
"Massachusetts",6355568,15,423705,-9558,-2.206050366636431
"Michigan",9955829,23,432862,-401,-0.09255348368081281
"Minnesota",4925670,11,447788,14525,3.352467208139167
"Mississippi",2852927,7,407561,-25702,-5.932193609885912
"Missouri",5606260,13,431251,-2012,-0.46438306525136
"Montana",905316,2,452658,19395,4.476495800472231
"Nebraska",1715369,4,428842,-4421,-1.0203963874136495
"Nevada",2002032,5,400406,-32857,-7.58361549451488
"New Hampshire",1238415,3,412805,-20458,-4.7218433145687495
"New Jersey",8424354,20,421218,-12045,-2.780066610811447
"New Mexico",1823821,4,455955,22692,5.237465465548639
"New York",19004973,44,431931,-1332,-0.3074345143711787
"North Carolina",8067673,19,424614,-8649,-1.996247083180424
"North Dakota",643756,2,321878,-111385,-25.708403440866174
"Ohio",11374540,26,437482,4219,0.9737734355345368
"Oklahoma",3458819,8,432352,-911,-0.2102648968409488
"Oregon",3428543,8,428568,-4695,-1.0836374211506636
"Pennsylvania",12300670,28,439310,6047,1.3956880693712597
"Rhode Island",1049662,2,524831,91568,21.13450721617124
"South Carolina",4025061,9,447229,13966,3.2234462670479593
"South Dakota",756874,2,378437,-54826,-12.65420772140709
"Tennessee",5700037,13,438464,5201,1.2004256075409163
"Texas",20903994,48,435500,2237,0.5163145710573024
"Utah",2236714,5,447343,14080,3.249758229989637
"Vermont",609890,1,609890,176627,40.76669367104969
"Virginia",7100702,16,443794,10531,2.430625278410573
"Washington",5908684,14,422049,-11214,-2.5882662493681665
"West Virginia",1813077,4,453269,20006,4.617518689571923
"Wisconsin",5371210,12,447601,14338,3.3093063566471175
"Wyoming",495304,1,495304,62041,14.319478007584308
"District of Columbia",574096,1,574096,140833,32.50519892074791
"Puerto Rico",3522037,8,440255,6992,1.6138003937562175
"TOTAL",285520310,659,433263,0,0.0
