"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2646248,9,294028,7254,2.5295180176724528
"Arizona",435573,2,217786,-68988,-24.056574166416762
"Arkansas",1854482,6,309080,22306,7.778250469010441
"California",5677251,20,283863,-2911,-1.0150850495512145
"Colorado",1035791,4,258948,-27826,-9.703111160704946
"Connecticut",1606903,6,267817,-18957,-6.610431908053031
"Delaware",238380,1,238380,-48394,-16.87530947714925
"Florida",1468211,5,293642,6868,2.394917251912656
"Georgia",2908506,10,290851,4077,1.421677000006974
"Idaho",445032,2,222516,-64258,-22.40719172588868
"Illinois",7630654,26,293487,6713,2.3408677216205094
"Indiana",3238503,11,294409,7635,2.662375250197019
"Iowa",2470939,9,274549,-12225,-4.2629387601386455
"Kansas",1880999,7,268714,-18060,-6.297642045652674
"Kentucky",2614589,9,290510,3736,1.302768033364252
"Louisiana",2101593,7,300228,13454,4.6914992293583095
"Maine",797423,3,265808,-20966,-7.310983561968658
"Maryland",1631526,6,271921,-14853,-5.179339828575812
"Massachusetts",4249614,15,283308,-3466,-1.2086172386618033
"Michigan",4842325,17,284843,-1931,-0.6733525354460307
"Minnesota",2563953,9,284884,-1890,-0.6590555629171403
"Mississippi",2009821,7,287117,343,0.11960637993681436
"Missouri",3629367,13,279182,-7592,-2.647380864374037
"Montana",537606,2,268803,-17971,-6.266607154065571
"Nebraska",1377963,5,275593,-11181,-3.8988890206225113
"Nevada",91058,1,91058,-195716,-68.24747013327568
"New Hampshire",465293,2,232646,-54128,-18.874793391311627
"New Jersey",4041334,14,288667,1893,0.6601016828582786
"New Mexico",423317,2,211658,-75116,-26.1934484995153
"New York",12588066,44,286092,-682,-0.23781793328544432
"North Carolina",3170276,11,288207,1433,0.49969662521706987
"North Dakota",680845,2,340422,53648,18.707414200729495
"Ohio",6646697,23,288987,2213,0.7716878099130325
"Oklahoma",2396040,8,299505,12731,4.439384323543975
"Oregon",953786,3,317929,31155,10.863955588721433
"Pennsylvania",9631350,33,291859,5085,1.773173300229449
"Rhode Island",687497,2,343748,56974,19.867212508804844
"South Carolina",1738765,6,289794,3020,1.05309407407924
"South Dakota",692849,2,346424,59650,20.800351496300223
"Tennessee",2616556,9,290728,3954,1.378786082420303
"Texas",5824715,20,291236,4462,1.555929059119725
"Utah",507847,2,253924,-32850,-11.455013355464581
"Vermont",359611,1,359611,72837,25.39874605089722
"Virginia",2421851,8,302731,15957,5.564311966914713
"Washington",1563396,5,312679,25905,9.033245691729377
"West Virginia",1729205,6,288201,1427,0.49760438533479323
"Wisconsin",2939006,10,293901,7127,2.4852322734975973
"Wyoming",225565,1,225565,-61209,-21.3439851590451
"Alaska",59278,1,59278,-227496,-79.32936737640092
"Hawaii",368336,1,368336,81562,28.441211546374497
"District of Columbia",486869,2,243434,-43340,-15.112946082978235
"Puerto Rico",1543913,5,308783,22009,7.674684594837747
"TOTAL",124746573,435,286774,0,0.0
