"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2348174,31,75748,-72,-0.0949617515167502
"Arizona",309754,4,77438,1618,2.1340015826958587
"Arkansas",1752204,23,76183,363,0.4787654972302822
"California",3426031,45,76134,314,0.4141387496702717
"Colorado",939161,12,78263,2443,3.2221049854919546
"Connecticut",1380631,18,76702,882,1.16328145608019
"Delaware",223003,3,74334,-1486,-1.9599050382484833
"Florida",968470,13,74498,-1322,-1.7436032709047744
"Georgia",2895832,38,76206,386,0.5091005011870219
"Idaho",430442,6,71740,-4080,-5.381165919282512
"Illinois",6485280,85,76297,477,0.6291216037984702
"Indiana",2930390,39,75138,-682,-0.899498812978106
"Iowa",2404021,32,75126,-694,-0.9153257715642311
"Kansas",1769257,23,76924,1104,1.456080189923503
"Kentucky",2416630,32,75520,-300,-0.3956739646531258
"Louisiana",1798509,24,74938,-882,-1.16328145608019
"Maine",768014,10,76801,981,1.2938538644157216
"Maryland",1449661,19,76298,478,0.6304405170139805
"Massachusetts",3852356,51,75536,-284,-0.3745713532049591
"Michigan",3668412,48,76425,605,0.7979424953838037
"Minnesota",2385656,31,76957,1137,1.4996043260353469
"Mississippi",1790618,24,74609,-1211,-1.597203903983118
"Missouri",3404055,45,75646,-174,-0.22949089949881296
"Montana",541511,7,77359,1539,2.0298074386705354
"Nebraska",1296372,17,76257,437,0.5763650751780534
"Nevada",75820,1,75820,0,0.0
"New Hampshire",443083,6,73847,-1973,-2.6022157742020573
"New Jersey",3155900,42,75140,-680,-0.8968609865470852
"New Mexico",353428,5,70686,-5134,-6.771300448430494
"New York",10380987,137,75774,-46,-0.0606700079134793
"North Carolina",2559123,34,75268,-552,-0.7280400949617515
"North Dakota",645145,9,71683,-4137,-5.456343972566605
"Ohio",5759394,76,75782,-38,-0.05011870218939594
"Oklahoma",2028283,27,75122,-698,-0.9206014244262728
"Oregon",783389,10,78339,2519,3.3223423898707463
"Pennsylvania",8720017,115,75826,6,0.007913479293062516
"Rhode Island",604397,8,75550,-270,-0.3561065681878133
"South Carolina",1683724,22,76533,713,0.940385122658929
"South Dakota",631239,8,78905,3085,4.068847269849644
"Tennessee",2337885,31,75416,-404,-0.5328409390662094
"Texas",4663228,61,76446,626,0.8256396729095226
"Utah",448388,6,74731,-1089,-1.4362964916908467
"Vermont",352428,5,70486,-5334,-7.035083091532577
"Virginia",2309187,30,76973,1153,1.5207069374835136
"Washington",1354596,18,75255,-565,-0.745185966763387
"West Virginia",1463701,19,77037,1217,1.6051173832761805
"Wisconsin",2631305,35,75180,-640,-0.8441044579266685
"Wyoming",193487,3,64496,-11324,-14.935373252439991
"TOTAL",105212578,1388,75802,-18,-0.02374043787918755
