"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3890061,8,486258,15442,3.2798375586216273
"Arizona",2717866,6,452978,-17838,-3.78874124923537
"Arkansas",2285513,5,457103,-13713,-2.9126028002446813
"California",23668562,50,473371,2555,0.5426748453748386
"Colorado",2888834,6,481472,10656,2.263304560592673
"Connecticut",3107576,7,443939,-26877,-5.708599537823694
"Delaware",595225,1,595225,124409,26.42412322435941
"Florida",9739992,21,463809,-7007,-1.4882671786855162
"Georgia",5464265,12,455355,-15461,-3.283873105416978
"Idaho",943935,2,471968,1152,0.24468157411812685
"Illinois",11418461,24,475769,4953,1.0520033303880922
"Indiana",5490179,12,457515,-13301,-2.8250951539454903
"Iowa",2913387,6,485564,14748,3.132433901991436
"Kansas",2363208,5,472642,1826,0.38783728675321144
"Kentucky",3661433,8,457679,-13137,-2.790262013185618
"Louisiana",4203972,9,467108,-3708,-0.7875688166927207
"Maine",1124660,2,562330,91514,19.43731733840821
"Maryland",4216446,9,468494,-2322,-0.49318629783184936
"Massachusetts",5737037,12,478086,7270,1.544127642221165
"Michigan",9258344,20,462917,-7899,-1.6777254808672604
"Minnesota",4077148,9,453016,-17800,-3.780670155644668
"Mississippi",2520638,5,504128,33312,7.075375518249167
"Missouri",4917444,10,491744,20928,4.445048596479304
"Montana",786690,2,393345,-77471,-16.454623462244275
"Nebraska",1570006,3,523335,52519,11.154888533949569
"Nevada",799184,2,399592,-71224,-15.1277781553728
"New Hampshire",920610,2,460305,-10511,-2.232506966628152
"New Jersey",7364158,16,460260,-10556,-2.2420648406171413
"New Mexico",1299968,3,433323,-37493,-7.963408210426154
"New York",17557288,37,474521,3705,0.7869316250934547
"North Carolina",5874429,12,489536,18720,3.9760755794195606
"North Dakota",652695,1,652695,181879,38.63059029429756
"Ohio",10797419,23,469453,-1363,-0.28949738326649904
"Oklahoma",3025266,6,504211,33395,7.0930044858288595
"Oregon",2632663,6,438777,-32039,-6.804993882960647
"Pennsylvania",11866728,25,474669,3853,0.8183664106572419
"Rhode Island",947154,2,473577,2761,0.5864286685244342
"South Carolina",3119208,7,445601,-25215,-5.355595391830354
"South Dakota",690178,2,345089,-125727,-26.704062733636917
"Tennessee",4590750,10,459075,-11741,-2.4937555223271937
"Texas",14228383,30,474279,3463,0.7355315027526678
"Utah",1461037,3,487012,16196,3.4399850472371374
"Vermont",511456,1,511456,40640,8.631822198056142
"Virginia",5346279,11,486025,15209,3.230349011078638
"Washington",4130163,9,458907,-11909,-2.529438251886087
"West Virginia",1949644,4,487411,16595,3.5247315299395092
"Wisconsin",4705335,10,470534,-282,-0.0598960103309998
"Wyoming",470816,1,470816,0,0.0
"TOTAL",224501693,477,470653,-163,-0.0346207435601169
