"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3475885,10,347588,11869,3.5353971625079303
"Arizona",1787620,5,357524,21805,6.495015176382629
"Arkansas",1942303,6,323717,-12002,-3.57501362746821
"California",20098863,60,334981,-738,-0.2198267003059106
"Colorado",2226771,7,318110,-17609,-5.245160387109458
"Connecticut",3050693,9,338966,3247,0.9671779077144874
"Delaware",551928,2,275964,-59755,-17.799111757154048
"Florida",6855702,20,342785,7066,2.1047364015739354
"Georgia",4627306,14,330522,-5197,-1.5480208150268526
"Idaho",719921,2,359960,24241,7.220622008286693
"Illinois",11184320,33,338919,3200,0.9531781043074714
"Indiana",5228156,16,326760,-8959,-2.668600823903324
"Iowa",2846920,9,316324,-19395,-5.777152916576065
"Kansas",2265846,7,323692,-12027,-3.582460331408112
"Kentucky",3246481,10,324648,-11071,-3.2976983727462548
"Louisiana",3672008,11,333819,-1900,-0.5659494994325611
"Maine",1006320,3,335440,-279,-0.08310521596930767
"Maryland",3953698,12,329475,-6244,-1.8598887760299536
"Massachusetts",5726676,17,336863,1144,0.34076117228992103
"Michigan",8937196,27,331007,-4712,-1.4035547585927517
"Minnesota",3833173,11,348470,12751,3.7981168775076775
"Mississippi",2233848,7,319121,-16598,-4.944015679779816
"Missouri",4718034,14,337002,1283,0.38216484619577684
"Montana",701573,2,350786,15067,4.48797953050021
"Nebraska",1496820,4,374205,38486,11.46375391324292
"Nevada",492396,2,246198,-89521,-26.66545533615911
"New Hampshire",746284,2,373142,37423,11.147120061718283
"New Jersey",7208035,21,343240,7521,2.240266413280154
"New Mexico",1026664,3,342221,6502,1.9367387606897435
"New York",18338055,55,333419,-2300,-0.685096762470995
"North Carolina",5125230,15,341682,5963,1.7761878237454538
"North Dakota",624181,2,312090,-23629,-7.038326695837887
"Ohio",10730200,32,335319,-400,-0.11914726303843393
"Oklahoma",2585486,8,323186,-12533,-3.7331816191517313
"Oregon",2110810,6,351802,16083,4.790613578617832
"Pennsylvania",11884314,35,339552,3833,1.141728648065793
"Rhode Island",957798,3,319266,-16453,-4.900824796928384
"South Carolina",2617320,8,327165,-8554,-2.5479642200769095
"South Dakota",673247,2,336624,905,0.26957068262445677
"Tennessee",3961060,12,330088,-5631,-1.6772955954235538
"Texas",11298787,34,332317,-3402,-1.0133474721418805
"Utah",1067810,3,355937,20218,6.022298410277642
"Vermont",448327,1,448327,112608,33.54233749057992
"Virginia",4690742,14,335053,-666,-0.19838019295899248
"Washington",3443487,10,344349,8630,2.570602200054212
"West Virginia",1763331,5,352666,16947,5.04797166678085
"Wisconsin",4447013,13,342078,6359,1.8941436141535033
"Wyoming",335719,1,335719,0,0.0
"TOTAL",202964357,605,335478,-241,-0.07178622598065644
