"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",2348174,10,234817,9926,4.413693744969786
"Arizona",309754,1,309754,84863,37.735169482104666
"Arkansas",1752204,8,219026,-5865,-2.6079300638976215
"California",3426031,15,228402,3511,1.5612007594790365
"Colorado",939161,4,234790,9899,4.40168792881885
"Connecticut",1380631,6,230105,5214,2.318456496702847
"Delaware",223003,1,223003,-1888,-0.8395178108505899
"Florida",968470,4,242118,17227,7.660155364154191
"Georgia",2895832,13,222756,-2135,-0.949348795638776
"Idaho",430442,2,215221,-9670,-4.299860821464621
"Illinois",6485280,29,223630,-1261,-0.5607160802344247
"Indiana",2930390,13,225415,524,0.23300176529963404
"Iowa",2404021,11,218547,-6344,-2.8209221356123635
"Kansas",1769257,8,221157,-3734,-1.6603599076886137
"Kentucky",2416630,11,219694,-5197,-2.3108972791263325
"Louisiana",1798509,8,224814,-77,-0.03423880902303783
"Maine",768014,3,256005,31114,13.835146804451934
"Maryland",1449661,6,241610,16719,7.434268156573628
"Massachusetts",3852356,17,226609,1718,0.7639256350854414
"Michigan",3668412,16,229276,4385,1.9498334748833879
"Minnesota",2385656,11,216878,-8013,-3.5630594376831444
"Mississippi",1790618,8,223827,-1064,-0.4731180883183409
"Missouri",3404055,15,226937,2046,0.9097740683264337
"Montana",541511,2,270756,45865,20.39432436157961
"Nebraska",1296372,6,216062,-8829,-3.925901881355857
"Nevada",75820,1,75820,-149071,-66.28588960874379
"New Hampshire",443083,2,221542,-3349,-1.4891658625734245
"New Jersey",3155900,14,225421,530,0.23566972444428635
"New Mexico",353428,2,176714,-48177,-21.422377951985627
"New York",10380987,46,225674,783,0.3481686683771249
"North Carolina",2559123,11,232648,7757,3.4492265141779797
"North Dakota",645145,3,215048,-9843,-4.376786976802095
"Ohio",5759394,25,230376,5485,2.4389593180696427
"Oklahoma",2028283,9,225365,474,0.21076877242753156
"Oregon",783389,4,195847,-29044,-12.91470089954689
"Pennsylvania",8720017,39,223590,-1301,-0.5785024745321067
"Rhode Island",604397,3,201466,-23425,-10.416157160580013
"South Carolina",1683724,7,240532,15641,6.9549248302511
"South Dakota",631239,3,210413,-14478,-6.437785416045997
"Tennessee",2337885,10,233788,8897,3.956138751661916
"Texas",4663228,21,222058,-2833,-1.2597213761333268
"Utah",448388,2,224194,-697,-0.3099279206371086
"Vermont",352428,2,176214,-48677,-21.644707880706655
"Virginia",2309187,10,230919,6028,2.6804096206606753
"Washington",1354596,6,225766,875,0.3890773752617935
"West Virginia",1463701,6,243950,19059,8.474772222988026
"Wisconsin",2631305,12,219275,-5616,-2.4972097593945515
"Wyoming",193487,1,193487,-31404,-13.964098163110128
"Alaska",55036,1,55036,-169855,-75.52770008581935
"Hawaii",255912,1,255912,31021,13.793793437709823
"Puerto Rico",1299809,6,216635,-8256,-3.6711117830415625
"TOTAL",106823335,475,224891,0,0.0
