"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",4802982,10,480298,19460,4.22274204818179
"Alaska",721523,2,360762,-100076,-21.716091120957906
"Arizona",6412700,14,458050,-2788,-0.6049848319800016
"Arkansas",2926229,6,487705,26867,5.830031377620768
"California",37341989,81,461012,174,0.037757303000186614
"Colorado",5044930,11,458630,-2208,-0.4791271553127129
"Connecticut",3581628,8,447704,-13134,-2.8500253885313276
"Delaware",900877,2,450438,-10400,-2.2567583402410394
"Florida",18900773,41,460994,156,0.033851375103615584
"Georgia",9727566,21,463217,2379,0.5162334703301378
"Hawaii",1366862,3,455621,-5217,-1.1320681020228367
"Idaho",1573499,3,524500,63662,13.814398986194714
"Illinois",12864380,28,459442,-1396,-0.3029264079785087
"Indiana",6501582,14,464399,3561,0.772722735538302
"Iowa",3053787,7,436255,-24583,-5.334412526744757
"Kansas",2863813,6,477302,16464,3.5726220493969683
"Kentucky",4350606,9,483401,22563,4.896080618351785
"Louisiana",4553962,10,455396,-5442,-1.1808922007299745
"Maine",1333074,3,444358,-16480,-3.576093985305031
"Maryland",5789929,13,445379,-15459,-3.3545410751717526
"Massachusetts",6559644,14,468546,7708,1.6726051237094162
"Michigan",9911626,22,450528,-10310,-2.237228700758184
"Minnesota",5314879,12,442907,-17931,-3.890955172967507
"Mississippi",2978240,6,496373,35535,7.7109526558139745
"Missouri",6011478,13,462421,1583,0.3435046589039966
"Montana",994416,2,497208,36370,7.892144311016018
"Nebraska",1831825,4,457956,-2882,-0.6253824554398726
"Nevada",2709432,6,451572,-9266,-2.0106848827570643
"New Hampshire",1321445,3,440482,-20356,-4.417170459033326
"New Jersey",8807501,19,463553,2715,0.5891441243994636
"New Mexico",2067273,5,413455,-47383,-10.281921195734727
"New York",19421055,42,462406,1568,0.34024971899018747
"North Carolina",9565781,21,455513,-5325,-1.155503669402263
"North Dakota",675905,2,337952,-122886,-26.665769749890416
"Ohio",11568495,25,462740,1902,0.41272638107100545
"Oklahoma",3764882,8,470610,9772,2.120484855849561
"Oregon",3848606,8,481076,20238,4.39156493171136
"Pennsylvania",12734905,28,454818,-6020,-1.3063158854087553
"Rhode Island",1055247,2,527624,66786,14.49229447224404
"South Carolina",4645975,10,464598,3760,0.8159049383948372
"South Dakota",819761,2,409880,-50958,-11.057681875192584
"Tennessee",6375431,14,455388,-5450,-1.182628168684006
"Texas",25268418,55,459426,-1412,-0.3063983438865719
"Utah",2770765,6,461794,956,0.20744817050677242
"Vermont",630337,1,630337,169499,36.78060403004961
"Virginia",8037736,17,472808,11970,2.5974420512197347
"Washington",6753369,15,450225,-10613,-2.3029784870171297
"West Virginia",1859815,4,464954,4116,0.8931555123492421
"Wisconsin",5698230,12,474852,14014,3.0409818634748
"Wyoming",568300,1,568300,107462,23.318823534517552
"Puerto Rico",3725789,8,465724,4886,1.0602424279247804
"TOTAL",312909252,679,460838,0,0.0
