"AREA","APPORTIONMENT_POPULATION","SEATS","POPULATION_PER_SEAT","POPULATION_PER_SEAT_DEVIANCE","POPULATION_PER_SEAT_DEVIANCE_PERCENTAGE"
"Alabama",3890061,11,353642,-17070,-4.604652668378687
"Alaska",400481,1,400481,29769,8.0302229223764
"Arizona",2717866,7,388267,17555,4.735481991411122
"Arkansas",2285513,6,380919,10207,2.7533503096743566
"California",23668562,64,369821,-891,-0.24034830272556593
"Colorado",2888834,8,361104,-9608,-2.5917693519497615
"Connecticut",3107576,8,388447,17735,4.784037204082954
"Delaware",595225,2,297612,-73100,-19.718811368393794
"Florida",9739992,26,374615,3903,1.052838861434213
"Georgia",5464265,15,364284,-6428,-1.7339605947474053
"Hawaii",965000,3,321667,-49045,-13.229946697166534
"Idaho",943935,3,314645,-56067,-15.124139493730981
"Illinois",11418461,31,368337,-2375,-0.6406590560866656
"Indiana",5490179,15,366012,-4700,-1.2678305530978227
"Iowa",2913387,8,364173,-6539,-1.7639029758950344
"Kansas",2363208,6,393868,23156,6.246358359049613
"Kentucky",3661433,10,366143,-4569,-1.2324931483199897
"Louisiana",4203972,11,382179,11467,3.093236798377177
"Maine",1124660,3,374887,4175,1.1262111828049808
"Maryland",4216446,11,383313,12601,3.399134638209715
"Massachusetts",5737037,16,358565,-12147,-3.276667601804096
"Michigan",9258344,25,370334,-378,-0.10196594661084615
"Minnesota",4077148,11,370650,-62,-0.01672457325363085
"Mississippi",2520638,7,360091,-10621,-2.865027298819569
"Missouri",4917444,13,378265,7553,2.037430673946352
"Montana",786690,2,393345,22633,6.10527849111979
"Nebraska",1570006,4,392502,21790,5.8778782451067135
"Nevada",799184,2,399592,28880,7.790414122013854
"New Hampshire",920610,3,306870,-63842,-17.221454929972595
"New Jersey",7364158,20,368208,-2504,-0.6754569585014782
"New Mexico",1299968,4,324992,-45720,-12.333024018645201
"New York",17557288,47,373559,2847,0.7679816137594683
"North Carolina",5874429,16,367152,-3560,-0.9603142061762231
"North Dakota",652695,2,326348,-44364,-11.967241416517405
"Ohio",10797419,29,372325,1613,0.43510865577591235
"Oklahoma",3025266,8,378158,7446,2.0085672975247633
"Oregon",2632663,7,376095,5383,1.4520706100692722
"Pennsylvania",11866728,32,370835,123,0.03317939532575153
"Rhode Island",947154,3,315718,-54994,-14.834696475970565
"South Carolina",3119208,8,389901,19189,5.176255421998748
"South Dakota",690178,2,345089,-25623,-6.911834523835214
"Tennessee",4590750,12,382562,11850,3.196551500895574
"Texas",14228383,38,374431,3719,1.003204644036341
"Utah",1461037,4,365259,-5453,-1.4709531927749844
"Vermont",511456,1,511456,140744,37.96586029046807
"Virginia",5346279,14,381877,11165,3.011771941561104
"Washington",4130163,11,375469,4757,1.2832063704439025
"West Virginia",1949644,5,389929,19217,5.183808455081033
"Wisconsin",4705335,13,361949,-8763,-2.3638296035736635
"Wyoming",470816,1,470816,100104,27.00317227389456
"District of Columbia",637651,2,318826,-51886,-13.99630980383694
"TOTAL",226504825,611,370712,0,0.0
